4858;4;4836
38012;1;7677
13976;1;28336
21215;5;21295
16204;1;34626
40823;1;5843
38700;4;1264
17152;4;17149
24002;4;23669
23732;1;6056
30676;4;30540
40381;0;40759
24163;4;22978
2177;4;2106
16199;4;16182
27452;6;27461
27828;6;27829
5971;1;6122
24635;4;24249
375;4;38038
10898;1;37605
35007;1;15203
24117;1;35802
8739;1;39148
18351;4;18321
27844;4;30443
4670;4;3136
9948;1;38739
16483;1;185
3229;4;3223
19584;6;21956
9708;1;37676
10151;1;38408
8499;4;7587
40909;1;11178
28421;4;26001
11691;10;13937
21699;1;15126
28105;6;28110
22158;4;23655
26144;4;25997
28615;3;28616
28714;4;27822
39913;4;39910
31057;4;30946
3394;1;10246
22825;4;36947
14361;1;27113
22927;1;14093
31052;1;20924
4954;4;4945
33146;1;25581
15200;8;21906
27501;4;26418
34988;1;22760
16854;1;743
21120;3;20390
8712;1;3776
2847;1;12781
17563;4;17405
20265;5;19182
36126;1;14365
22612;4;22065
27767;4;30438
15886;10;15822
31836;4;31834
20146;7;31717
17413;0;40360
8194;3;9771
31494;4;31460
24563;1;38545
30458;1;14174
24705;1;14232
22118;4;22349
21994;1;3991
14099;4;13268
10600;4;10246
38706;1;7457
17916;4;17915
31166;1;21891
28764;4;30445
32639;1;2275
3849;1;32023
3825;1;10780
36877;4;36873
4795;1;37124
9120;10;18538
9649;1;2192
33942;1;6634
14090;4;14082
24206;1;36592
29725;6;29726
29781;4;26017
3969;1;7578
7341;1;19498
5413;4;5358
17734;4;17685
20936;3;19659
9419;1;37530
18240;4;18548
40501;0;26302
40292;1;35595
34844;4;36068
30902;4;30036
22902;1;40167
16791;1;3128
35200;10;26313
17670;4;17664
27680;1;13067
14668;4;14660
35826;4;35718
27502;0;582
4565;6;4567
14076;4;14073
11045;4;10961
16064;4;16146
33284;10;6244
1932;1;7047
4621;4;38038
9907;4;10520
16657;4;37845
26391;10;14131
16000;4;15997
40928;6;40929
11106;1;19446
26952;4;26214
34079;4;33959
35608;1;15273
37106;1;5418
25250;5;22865
19827;6;21907
36295;1;2508
34890;4;34887
4296;4;512
21127;4;36499
14365;4;14309
17513;1;3102
20039;3;21173
27291;1;13413
4440;1;32162
26817;4;26016
33384;4;33378
16147;4;34369
27619;4;26000
19418;10;18510
2241;4;2235
12804;10;37277
28662;4;26018
40829;1;37738
2791;4;40782
36061;4;36050
24991;4;24114
30926;4;30925
34757;1;4014
31564;4;31438
9656;1;35960
20202;4;15991
4560;4;5959
35989;1;11891
7392;4;33200
8671;4;9529
13352;1;39935
24869;1;35305
34903;4;34899
1657;1;11846
32482;4;32403
36236;1;13833
24983;1;35457
23076;1;25769
39213;4;39209
36951;1;36592
22485;4;23823
34312;4;34311
32982;4;32981
35655;1;4670
1712;4;768
7459;1;38706
7108;4;9024
1750;4;39066
16011;1;35448
2274;6;2296
17893;4;17890
802;1;10567
23172;4;22326
18622;4;18621
12600;4;12300
21349;4;21409
32216;1;22114
26914;1;17021
6175;1;33148
22880;1;31219
14470;1;16630
36649;4;36638
11712;4;11711
7640;1;22223
17280;1;14158
12995;4;12994
7814;4;7735
40886;1;11036
35558;0;25681
6535;1;9070
10147;4;35610
7999;1;39543
39615;1;31994
36732;4;36727
14899;1;34596
12229;3;12241
39747;6;39748
16796;4;16464
34812;4;35638
39745;1;32057
21938;4;21937
22641;4;22064
35950;1;14545
40582;4;40554
22700;4;25013
30326;4;26020
9752;3;10568
4297;4;4295
23964;1;13960
13137;3;13351
40192;0;19003
37464;4;37445
13250;4;13248
20087;3;20105
6153;1;31782
8234;4;9838
23115;1;34038
26478;6;26487
5069;1;31944
40545;0;37582
2113;1;14503
25791;3;25776
3631;1;36902
10225;1;1838
35349;4;35347
34293;3;34286
23974;4;23499
1214;1;24209
22062;1;35855
25249;5;22038
4685;1;11149
10744;4;1669
8691;4;8646
22389;1;27892
11558;1;8899
24147;1;21402
10454;3;10084
34543;4;34531
14063;4;14062
21078;1;37274
4847;1;5302
23924;4;24303
4355;4;4342
15054;4;15042
24324;1;17108
10945;1;6020
38189;1;38437
25737;10;14071
39172;6;39629
16351;1;3548
28864;6;28865
21394;1;2447
13692;1;37605
28724;4;28646
14604;4;14784
11706;1;4982
16241;10;14100
4659;4;34755
26641;4;26015
20879;1;11489
37892;1;11315
33110;4;33106
5619;2;5615
38332;4;38285
11023;4;11022
20507;3;21232
23692;1;39175
22468;1;36212
11077;1;39868
35588;1;22821
9605;3;10610
15273;4;15259
15068;4;15067
19264;3;19266
25494;5;22656
26178;6;26179
19145;1;3763
5912;1;37606
5648;6;5649
26721;4;26215
13748;1;6922
37501;1;33859
30402;1;36863
39440;6;39457
26272;6;26273
23994;1;39966
361;0;34599
28846;1;13388
12185;4;12791
25303;5;22797
5319;1;11339
26384;6;26385
4160;4;512
17803;10;18538
40935;6;40936
30390;4;26020
36143;1;34717
34488;1;16160
21741;4;27779
30609;4;25985
6460;4;8555
22207;4;22806
26657;1;13544
20192;3;20205
22482;4;23655
28622;4;26018
21476;4;21038
36160;1;35106
19813;0;35292
17072;1;208
23920;4;24956
12836;1;3503
36282;1;40344
275;6;295
19690;7;16975
14441;1;5010
28165;4;28163
12336;1;431
6562;1;34699
1735;1;31939
5270;4;5215
17120;1;40869
16075;1;35198
16459;1;10613
16568;1;15703
6566;1;22079
13183;1;30813
34045;1;38814
36149;10;34282
35587;4;35579
33514;4;33481
30705;4;25985
8939;4;9153
29423;4;26016
18545;4;18543
23255;4;23874
3959;4;512
15930;8;17867
873;4;871
5040;0;36481
20519;6;20585
18421;1;5965
29836;4;26017
1081;4;1006
15000;4;14986
19936;5;19182
5784;4;5777
19701;5;19182
22667;4;24274
6626;4;6623
9732;4;8910
39005;1;14917
22833;1;37036
24003;2;23969
5526;4;5514
12554;3;12555
40026;4;39861
13333;1;27646
36277;4;35055
11565;4;11568
22134;4;23821
7789;4;7647
22079;1;6566
5168;1;37273
19188;4;19309
12845;4;12854
32231;1;14814
21251;5;20973
10618;3;19303
18931;10;18538
20252;5;19485
21553;5;21407
39859;1;36062
34831;1;21692
7109;4;10299
24754;4;27779
3281;6;3283
1093;4;1096
18979;4;18975
20846;4;20791
40374;1;23685
34225;1;10934
31142;1;1769
25213;1;13043
13925;1;2559
17156;4;17153
6358;1;1402
18082;10;34477
15576;4;15575
21717;1;18885
34842;4;34828
23912;4;27779
36214;1;22468
28936;4;35886
19976;7;31715
29346;6;29349
24150;1;3103
24005;4;23507
31668;1;15815
1453;4;361
14087;4;14082
34905;4;34898
20975;3;19971
20047;1;17300
12614;4;2058
159;1;7046
24162;1;36478
37037;1;36884
21388;5;21295
4866;1;32770
13230;1;2290
21420;5;21407
7551;10;18538
4859;1;17051
5313;1;33144
756;1;16847
38852;4;38038
30542;6;30579
21633;10;34301
1545;1;24817
8403;4;9010
1633;1;18755
22640;4;21707
1264;1;20971
7951;3;6822
19783;3;19789
23709;1;871
4751;4;4748
525;4;31451
2922;6;2923
15391;0;4293
14093;1;22927
4100;9;4098
32070;4;32069
38179;0;1721
3982;6;3984
14369;10;14006
7155;10;13959
715;4;40452
2445;4;2371
8795;4;10382
13510;1;29591
1459;4;1425
22152;4;22783
37403;1;7823
2224;1;38751
3294;1;35652
9419;4;9506
5533;4;38563
17128;4;16948
34264;3;34274
11751;4;11417
26735;6;26737
1219;4;1247
30709;6;30723
34369;4;34236
13073;4;13072
27755;4;27754
29962;3;17481
38390;4;38374
18091;1;31470
29052;4;30443
25350;5;22040
13500;1;6370
18538;4;18547
13653;10;19039
20664;5;19383
1052;4;1021
14298;3;14300
33127;1;35822
15930;8;24802
38300;1;37406
24304;1;24435
276;4;39059
11394;4;11393
23847;4;37845
531;1;9391
28163;4;28160
8997;4;8894
20546;1;4457
26894;4;26016
8070;4;9662
36187;2;5797
34344;3;34343
32885;1;3505
25738;10;14006
24057;4;24105
37886;5;35828
25082;5;23972
34649;4;34639
9181;4;10162
10965;1;3791
35212;1;34658
28999;4;25998
3745;1;11837
36948;4;36953
37293;1;5217
10978;1;4842
15520;4;15516
7300;1;6204
11185;4;11184
22874;1;17018
32722;1;890
40139;10;3947
4733;4;4730
3962;6;3964
31645;3;31626
10279;10;14298
4669;4;669
799;6;804
23827;4;23830
374;0;40721
4604;1;36428
34554;4;35777
11082;1;38742
19976;8;9315
22657;1;13029
38965;6;38968
31939;4;31937
632;1;9602
28380;1;35204
22764;4;22757
26337;6;26366
747;1;10745
19976;7;17648
37240;1;17185
5871;4;38547
29136;1;23139
12941;1;37226
33505;4;33557
22431;10;18538
30962;4;6113
19976;7;18606
26951;6;27112
8454;1;37941
32201;1;21695
20503;3;20500
14322;8;9008
29369;1;13304
39112;0;38082
4842;1;10978
15036;1;6368
40504;1;15597
68;1;17049
31200;1;29335
20653;5;19183
16133;1;34476
20245;3;20248
3505;4;3509
36602;4;36607
40347;1;36098
20671;3;20674
3571;6;3575
23955;1;5396
15047;1;7115
23732;1;37477
12027;4;12026
19035;4;18547
29396;4;29377
19627;3;19929
10009;4;7938
6478;1;21000
19940;5;19182
15675;4;15674
11641;4;11637
10459;3;7281
28027;3;17595
12710;3;12717
33459;4;29990
7734;1;503
26766;4;26015
31727;4;31399
5990;1;6118
34536;4;34533
12592;4;12581
34344;4;34355
1348;1;10775
12001;4;12000
30972;4;14659
3614;2;3670
2290;4;2293
17047;1;31199
39068;4;36563
18579;4;18008
29739;6;29801
34839;1;23322
19545;5;19478
18918;10;34477
5774;4;38563
38581;1;8895
8582;4;7960
16292;4;16289
11485;1;2992
40573;1;7397
35482;1;8292
10938;4;10937
30776;4;30775
36692;4;36682
26326;4;26320
5389;0;40909
20346;5;19429
11199;4;11197
19503;5;19485
4200;2;4221
21468;6;21950
23113;10;18538
23258;1;31140
15554;1;36224
38624;4;38547
24678;1;25725
21837;1;5761
29230;4;30443
36444;4;34944
28365;4;29140
32018;4;32017
37613;1;12980
36494;1;37028
18340;3;18928
20975;3;21260
26824;6;26837
11428;4;11427
18079;10;34477
13921;4;13920
20247;1;10873
35168;1;13213
8918;1;38115
38297;6;38306
40492;6;40494
31848;10;19039
9381;1;40072
25196;5;22822
25562;5;23981
15311;1;5899
15806;4;15804
28840;4;33939
15929;8;5011
30957;4;30036
30026;6;30053
5418;1;37102
29333;4;26018
2670;4;29669
34931;1;34454
27428;4;26000
21324;4;21302
